[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Tag[ app_begin ] --START--
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.059794s ]
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Run CheckTemplate Behavior [ RunTime:0.085005s ]
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.191296s ]
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Tag[ view_template ] --START--
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Run LocationTemplate Behavior [ RunTime:0.044982s ]
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Tag[ view_template ] --END-- [ RunTime:0.045168s ]
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Tag[ view_parse ] --START--
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Run ParseTemplate Behavior [ RunTime:0.101835s ]
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Tag[ view_parse ] --END-- [ RunTime:0.101992s ]
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Tag[ view_filter ] --START--
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Run ContentReplace Behavior [ RunTime:0.002011s ]
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Run TokenBuild Behavior [ RunTime:0.001973s ]
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Run WriteHtmlCache Behavior [ RunTime:0.001667s ]
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Run ShowRuntime Behavior [ RunTime:0.004442s ]
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Tag[ view_filter ] --END-- [ RunTime:0.010294s ]
[ 2012-05-08T08:56:18+08:00 ] /admin.php | DEBUG: Tag[ view_end ] --START--
[ 2012-05-08T08:56:19+08:00 ] /admin.php | DEBUG: Run ShowPageTrace Behavior [ RunTime:0.094815s ]
[ 2012-05-08T08:56:19+08:00 ] /admin.php | DEBUG: Tag[ view_end ] --END-- [ RunTime:0.094950s ]
[ 2012-05-08T08:56:19+08:00 ] /admin.php/Index/verify/ | DEBUG: Tag[ route_check ] --START--
[ 2012-05-08T08:56:19+08:00 ] /admin.php/Index/verify/ | DEBUG: Run CheckRoute Behavior [ RunTime:0.018054s ]
[ 2012-05-08T08:56:19+08:00 ] /admin.php/Index/verify/ | DEBUG: Tag[ route_check ] --END-- [ RunTime:0.018194s ]
[ 2012-05-08T08:56:19+08:00 ] /admin.php/Index/verify/ | DEBUG: Tag[ app_begin ] --START--
[ 2012-05-08T08:56:19+08:00 ] /admin.php/Index/verify/ | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.000682s ]
[ 2012-05-08T08:56:19+08:00 ] /admin.php/Index/verify/ | DEBUG: Run CheckTemplate Behavior [ RunTime:0.000519s ]
[ 2012-05-08T08:56:19+08:00 ] /admin.php/Index/verify/ | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.001315s ]
