[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Tag[ app_begin ] --START--
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.002355s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Run CheckTemplate Behavior [ RunTime:0.002232s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.004764s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Tag[ view_template ] --START--
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Run LocationTemplate Behavior [ RunTime:0.003764s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Tag[ view_template ] --END-- [ RunTime:0.003841s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Tag[ view_parse ] --START--
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Run ParseTemplate Behavior [ RunTime:0.073318s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Tag[ view_parse ] --END-- [ RunTime:0.073479s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Tag[ view_filter ] --START--
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Run ContentReplace Behavior [ RunTime:0.004693s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Run TokenBuild Behavior [ RunTime:0.003413s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Run WriteHtmlCache Behavior [ RunTime:0.004775s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Run ShowRuntime Behavior [ RunTime:0.005198s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Tag[ view_filter ] --END-- [ RunTime:0.018506s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Tag[ view_end ] --START--
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Run ShowPageTrace Behavior [ RunTime:0.006362s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php | DEBUG: Tag[ view_end ] --END-- [ RunTime:0.006518s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php/Index/verify/ | DEBUG: Tag[ route_check ] --START--
[ 2012-04-19T21:30:04+08:00 ] /admin.php/Index/verify/ | DEBUG: Run CheckRoute Behavior [ RunTime:0.001924s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php/Index/verify/ | DEBUG: Tag[ route_check ] --END-- [ RunTime:0.002069s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php/Index/verify/ | DEBUG: Tag[ app_begin ] --START--
[ 2012-04-19T21:30:04+08:00 ] /admin.php/Index/verify/ | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.002608s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php/Index/verify/ | DEBUG: Run CheckTemplate Behavior [ RunTime:0.002642s ]
[ 2012-04-19T21:30:04+08:00 ] /admin.php/Index/verify/ | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.005432s ]
[ 2012-04-19T21:30:13+08:00 ] /admin.php/Home/login.shtml | DEBUG: Tag[ route_check ] --START--
[ 2012-04-19T21:30:13+08:00 ] /admin.php/Home/login.shtml | DEBUG: Run CheckRoute Behavior [ RunTime:0.001484s ]
[ 2012-04-19T21:30:13+08:00 ] /admin.php/Home/login.shtml | DEBUG: Tag[ route_check ] --END-- [ RunTime:0.001609s ]
[ 2012-04-19T21:30:13+08:00 ] /admin.php/Home/login.shtml | DEBUG: Tag[ app_begin ] --START--
[ 2012-04-19T21:30:13+08:00 ] /admin.php/Home/login.shtml | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.002656s ]
[ 2012-04-19T21:30:13+08:00 ] /admin.php/Home/login.shtml | DEBUG: Run CheckTemplate Behavior [ RunTime:0.002246s ]
[ 2012-04-19T21:30:13+08:00 ] /admin.php/Home/login.shtml | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.005016s ]
[ 2012-04-19T21:30:13+08:00 ] /admin.php/Home/login.shtml | SQL: SHOW COLUMNS FROM `qilihai_admin` [ RunTime:0.003109s ]
[ 2012-04-19T21:30:13+08:00 ] /admin.php/Home/login.shtml | SQL: SELECT * FROM `qilihai_admin` WHERE ( `username` = 'gg' ) AND ( `password` = '73c18c59a39b18382081ec00bb456d43' ) LIMIT 1   [ RunTime:0.000899s ]
